RBP	ES	ave1	ave2	dpsi	wilcoxon.w	wilcoxon.p	bind
HNRNPC	chr5_+_154941217_154941265_154950821_154950938_154956371_154956436	0.48	0.69	-0.2099999999999999	-21.0000000000001	0.0302923443767361	1
HNRNPC	chr5_-_6620116_6620298_6621603_6621744_6622016_6622100	0.1149999999999999	0.0	0.1149999999999999	23.00000000000001	0.0276616991333239	1
HNRNPC	chr5_-_134623962_134624037_134632077_134632195_134632728_134632769	0.41	0.105	0.305	60.99999999999994	0.0104354549526175	1
HNRNPC	chr5_-_179618239_179618323_179619269_179619360_179620892_179620959	0.04	0.155	-0.1149999999999999	-23.00000000000001	0.0276616991333239	1
HNRNPC	chr6_+_143060947_143061066_143095929_143096069_143136835_143136990	0.125	0.0	0.125	24.99999999999998	0.0254512226959836	1
HNRNPC	chr6_-_52264624_52264786_52265235_52265385_52266075_52266144	0.735	0.125	0.61	30.49999999999997	0.0208653049698373	1
HNRNPC	chr6_-_52279361_52279599_52281541_52281674_52282045_52282175	0.16	0.01	0.15	14.999999999999986	0.0423786092698928	1
HNRNPC	chr7_+_35832804_35832900_35838564_35838657_35863552_35863658	0.125	0.01	0.115	22.999999999999982	0.0276616991333239	1
HNRNPC	chr7_-_26190125_26190460_26190993_26191650_26192495_26192577	0.295	0.8049999999999999	-0.51	-17.0	0.0374051184825533	1
HNRNPC	chr7_-_44840899_44841012_44843277_44843354_44847969_44848021	0.99	0.865	0.125	24.99999999999998	0.0254512226959836	1
HNRNPC	chr8_-_73959765_73959818_73964487_73964625_73972077_73972123	0.675	0.035	0.64	12.8	0.049635100682103	1
HNRNPC	chrX_+_73944584_73944662_73946999_73947374_73994840_73994961	0.205	0.03	0.175	35.000000000000064	0.0181841893512968	1
HNRNPC	chrX_-_48999438_48999504_49000566_49000685_49002188_49002197	0.1149999999999999	0.0	0.1149999999999999	23.00000000000001	0.0276616991333239	1
HNRNPA1	chr1_+_45606482_45606591_45607321_45608337_45613169_45613248	0.095	0.355	-0.26	-25.99999999999998	0.0244733129085089	1
HNRNPA1	chr1_+_171588379_171588505_171591152_171591204_171591587_171592223	0.425	0.64	-0.215	-14.33333333333332	0.044343478871442	1
HNRNPA1	chr1_-_156294365_156294565_156294759_156295016_156295526_156295647	0.84	0.705	0.135	26.99999999999998	0.0235677377406828	1
HNRNPA1	chr10_+_122426942_122427031_122428276_122428316_122429624_122430479	0.315	0.5700000000000001	-0.255	-50.99999999999996	0.0124811412675047	1
HNRNPA1	chr11_+_85628630_85628688_85631145_85631316_85631687_85631791	0.7150000000000001	0.35	0.3650000000000001	14.600000000000003	0.0435360984896375	1
HNRNPA1	chr14_+_23636746_23636772_23638066_23639004_23639179_23639243	0.405	0.585	-0.1799999999999999	-18.000000000000032	0.0353314457762692	1
HNRNPA1	chr14_+_23636746_23636772_23638088_23639004_23639179_23639243	0.2	0.395	-0.195	-13.000000000000002	0.0488745039443947	1
HNRNPA1	chr15_-_58898816_58898852_58899469_58899937_58901260_58901287	0.795	0.955	-0.1599999999999999	-15.99999999999998	0.0397370486110817	1
HNRNPA1	chr16_+_20900771_20900889_20902486_20902717_20915556_20915714	0.06	0.385	-0.325	-64.99999999999994	0.0097933777398015	1
HNRNPA1	chr17_+_19567139_19567228_19571478_19571572_19572780_19572861	0.72	0.895	-0.175	-34.99999999999998	0.0181841893512968	1
HNRNPA1	chr17_+_73203664_73203793_73205553_73205680_73206154_73206188	0.925	0.82	0.1050000000000001	21.0	0.0302923443767362	1
HNRNPA1	chr17_+_78202721_78202751_78204656_78204900_78205946_78206050	0.1	0.21	-0.11	-1.120953094364536e+16	5.679272179791596e-17	1
HNRNPA1	chr2_+_203266514_203266681_203272670_203272748_203278573_203278688	0.845	0.96	-0.1149999999999999	-22.99999999999998	0.0276616991333239	1
HNRNPA1	chr2_+_232697383_232697392_232700585_232700654_232703424_232703489	0.14	0.29	-0.15	-15.000000000000028	0.0423786092698927	1
HNRNPA1	chr2_-_24077634_24077761_24079444_24079640_24080819_24081031	0.855	0.99	-0.135	-26.99999999999998	0.0235677377406828	1
HNRNPA1	chr20_+_62127585_62127701_62128925_62129032_62129785_62129952	0.1699999999999999	0.045	0.1249999999999999	24.99999999999998	0.0254512226959836	1
HNRNPA1	chr3_+_58138282_58138529_58141858_58141929_58142650_58142752	0.42	0.6000000000000001	-0.1800000000000001	-17.99999999999999	0.0353314457762692	1
HNRNPA1	chr3_-_120641589_120641693_120644598_120646366_120646973_120647044	0.33	0.0849999999999999	0.245	49.00000000000009	0.012990436976749	1
HNRNPA1	chr4_-_68332103_68332197_68332794_68332847_68333308_68333397	0.865	1.0	-0.135	-26.99999999999998	0.0235677377406828	1
HNRNPA1	chr4_-_82829000_82829058_82830937_82830975_82842140_82842481	0.49	0.27	0.2199999999999999	1.120953094364536e+16	5.679272179791596e-17	1
HNRNPA1	chr7_+_150369671_150369868_150370760_150370884_150371228_150374039	0.145	0.305	-0.1599999999999999	-16.000000000000007	0.0397370486110816	1
HNRNPA1	chrX_-_103678499_103678620_103684681_103684729_103685171_103685260	0.48	0.26	0.2199999999999999	7926335344172074.0	8.031703741069485e-17	1
HNRNPL	chr1_+_17632321_17632466_17634548_17634562_17634835_17635016	0.25	0.595	-0.345	-68.99999999999993	0.009225727625089	1
HNRNPL	chr1_+_167773236_167773368_167776064_167776166_167787820_167787844	0.595	0.835	-0.24	-23.99999999999998	0.0265104892265423	1
HNRNPL	chr1_-_23338490_23338608_23340852_23341017_23344211_23344281	0.545	0.365	0.18	17.99999999999999	0.0353314457762692	1
HNRNPL	chr1_-_71065087_71065137_71065678_71065748_71066776_71066934	0.435	0.065	0.37	37.00000000000007	0.0172017522108662	1
HNRNPL	chr1_-_71065087_71065137_71065678_71065752_71066776_71066934	0.855	0.37	0.485	97.00000000000044	0.0065628579405185	1
HNRNPL	chr10_-_32273163_32273281_32273922_32274038_32284698_32285050	0.195	0.0	0.195	38.999999999999964	0.0163200079376202	1
HNRNPL	chr10_-_119579935_119580010_119580471_119580846_119581922_119582009	0.425	0.175	0.25	24.99999999999998	0.0254512226959836	1
HNRNPL	chr11_-_9169923_9169949_9170627_9170777_9178132_9178366	0.985	0.87	0.1149999999999999	22.99999999999998	0.0276616991333239	1
HNRNPL	chr14_+_23639794_23639895_23640275_23640431_23641222_23641311	0.4	0.225	0.175	35.00000000000016	0.0181841893512967	1
HNRNPL	chr15_+_77420935_77421004_77447719_77447811_77458404_77458496	0.285	0.025	0.26	12.99999999999999	0.0488745039443948	1
HNRNPL	chr15_-_29718893_29719138_29719777_29720016_29720358_29720708	0.665	0.205	0.46	15.333333333333348	0.0414599666573382	1
HNRNPL	chr16_-_57173781_57173869_57178502_57178852_57185821_57186022	0.21	0.105	0.105	20.999999999999982	0.0302923443767363	1
HNRNPL	chr16_-_87902425_87902520_87904786_87904904_87926748_87926945	0.675	0.4	0.275	18.333333333333357	0.0346903384679522	1
HNRNPL	chr17_+_67874920_67875020_67886128_67886316_67891844_67891962	0.595	0.425	0.1699999999999999	6124895493223873.0	1.0393969547266396e-16	1
HNRNPL	chr17_+_67928355_67928601_67928959_67929120_67929336_67929487	0.7050000000000001	0.14	0.5650000000000001	112.99999999999864	0.0056336562323864	1
HNRNPL	chr17_-_7108462_7108557_7108736_7108888_7114174_7114240	0.655	0.43	0.225	44.99999999999996	0.0141447780006301	1
HNRNPL	chr19_+_1418666_1418731_1419672_1420423_1421151_1421258	0.2	0.0	0.2	20.00000000000001	0.0318045025123527	1
HNRNPL	chr2_-_215391632_215391814_215392931_215393203_215394528_215394719	0.48	0.08	0.3999999999999999	39.999999999999964	0.0159121798240516	1
HNRNPL	chr20_-_23394922_23394999_23397072_23397188_23402993_23403072	0.08	0.26	-0.18	-18.000000000000032	0.0353314457762692	1
HNRNPL	chr3_-_120675792_120675863_120677904_120678029_120682097_120682113	0.12	0.005	0.1149999999999999	23.00000000000001	0.0276616991333239	1
HNRNPL	chr4_-_9985669_9985793_9993005_9993545_9996781_9996941	0.305	0.01	0.295	58.99999999999994	0.0107891325675463	1
HNRNPL	chr5_-_42801238_42801331_42804656_42807108_42811836_42811889	0.85	0.235	0.615	40.999999999999964	0.0155242336366264	1
HNRNPL	chr5_-_88196376_88196488_88197669_88197765_88198976_88199069	0.96	0.69	0.27	26.99999999999998	0.0235677377406828	1
HNRNPL	chr8_+_17980591_17980755_17983233_17983289_17985447_17985619	0.39	0.055	0.335	22.333333333333314	0.0284863356829445	1
HNRNPL	chr9_+_19336270_19336414_19336686_19336832_19340992_19341044	0.9	0.725	0.175	34.99999999999998	0.0181841893512968	1
