tf	gene	link
HNRNPC	chr16_-_66802912_66803118_66805504_66805628_66805777_66805826	1
HNRNPC	chr16_-_66826677_66826780_66827935_66828077_66830847_66830917	1
HNRNPC	chr16_-_66826677_66826780_66827980_66828077_66830847_66830917	1
HNRNPC	chr16_-_67940246_67940478_67940654_67940831_67942363_67942458	1
HNRNPC	chr16_-_67940246_67940478_67940737_67940831_67942363_67942458	1
HNRNPC	chr16_-_70665466_70665540_70666340_70666396_70674306_70674528	1
HNRNPC	chr16_-_70665466_70665540_70666340_70666612_70674306_70674528	1
HNRNPC	chr16_-_74886270_74886396_74886788_74886927_74887683_74887755	1
HNRNPC	chr16_-_74887683_74887755_74887993_74888090_74888169_74888319	1
HNRNPC	chr16_-_74923950_74924003_74930768_74930865_74938150_74938266	1
HNRNPC	chr16_-_74923950_74924003_74930768_74930889_74938150_74938266	1
HNRNPC	chr16_-_74956484_74956610_74960620_74960744_74965773_74965810	1
HNRNPC	chr16_-_74956484_74956610_74963131_74963247_74965773_74965810	1
HNRNPC	chr16_-_75636454_75636547_75640184_75640349_75641564_75641602	1
HNRNPC	chr16_-_75641564_75641723_75645722_75645835_75647578_75647607	1
HNRNPC	chr16_-_75644283_75644462_75645722_75645835_75647578_75647607	1
HNRNPC	chr16_-_80975802_80976179_80980770_80980879_80981806_80981877	1
HNRNPC	chr16_-_87347174_87347250_87348400_87349706_87360295_87360366	1
HNRNPC	chr16_-_87347174_87347250_87348400_87349706_87360295_87360366	1
HNRNPC	chr16_-_87347174_87347250_87348400_87349706_87360295_87360366	1
HNRNPC	chr16_-_87347174_87347250_87348400_87349706_87360295_87360366	1
HNRNPC	chr16_-_87347174_87347250_87348400_87349706_87360295_87360366	1
HNRNPC	chr16_-_87347174_87347250_87348400_87349706_87360295_87360366	1
HNRNPC	chr16_-_87347174_87347250_87348400_87349706_87360295_87360366	1
HNRNPC	chr16_-_87347174_87347250_87348767_87349706_87360295_87360366	1
HNRNPC	chr16_-_87347174_87347250_87348767_87349706_87360295_87360366	1
HNRNPC	chr16_-_87347174_87347250_87348767_87349706_87360295_87360366	1
HNRNPC	chr16_-_87347174_87347250_87348767_87349706_87360295_87360366	1
HNRNPC	chr16_-_87347174_87347250_87348767_87349706_87360295_87360366	1
HNRNPC	chr16_-_87347174_87347250_87348767_87349706_87360295_87360366	1
HNRNPC	chr16_-_87347174_87347250_87348767_87349706_87360295_87360366	1
HNRNPC	chr16_-_87891799_87891954_87893619_87893726_87901912_87901974	1
HNRNPC	chr16_-_87891799_87891954_87893619_87893726_87901912_87901974	1
HNRNPC	chr16_-_88643540_88643571_88644700_88644821_88646116_88646197	1
HNRNPC	chr16_-_88656170_88656304_88657146_88657247_88657436_88657507	1
HNRNPC	chr16_-_88658650_88658720_88660518_88660637_88663011_88663029	1
HNRNPC	chr16_-_88658650_88658720_88660520_88660637_88663011_88663029	1
HNRNPC	chr16_-_89305206_89305344_89313317_89313589_89316933_89317078	1
HNRNPC	chr16_-_89761949_89762022_89762638_89762793_89764890_89765066	1
HNRNPC	chr16_-_89775742_89775815_89778341_89778462_89778801_89778850	1
HNRNPC	chr17_+_1748598_1748740_1752586_1752790_1754122_1754200	1
HNRNPC	chr17_+_1762068_1762113_1766903_1766994_1769852_1770028	1
HNRNPC	chr17_+_1766910_1766994_1769852_1770050_1771029_1771080	1
HNRNPC	chr17_+_1766910_1766994_1769852_1770050_1771029_1771080	1
HNRNPC	chr17_+_1766910_1766994_1769891_1770050_1771029_1771080	1
HNRNPC	chr17_+_4951828_4951914_4952025_4952147_4952795_4952890	1
HNRNPC	chr17_+_5422769_5422829_5425971_5428211_5432542_5432608	1
HNRNPC	chr17_+_5422769_5422829_5425971_5428211_5432542_5432608	1
HNRNPC	chr17_+_5422769_5422829_5425971_5428211_5432542_5432608	1
HNRNPC	chr17_+_5422769_5422829_5425971_5428211_5432542_5432608	1
HNRNPC	chr17_+_5422769_5422829_5425971_5428211_5432542_5432608	1
HNRNPC	chr17_+_5422769_5422829_5425971_5428211_5432542_5432608	1
HNRNPC	chr17_+_5422769_5422829_5425971_5428211_5432542_5432608	1
HNRNPC	chr17_+_7220790_7220830_7220924_7221058_7221538_7221629	1
HNRNPC	chr17_+_16439037_16439060_16439327_16439414_16440185_16440253	1
HNRNPC	chr17_+_16439037_16439060_16439327_16439703_16440185_16440253	1
HNRNPC	chr17_+_16439037_16439060_16439327_16439703_16440185_16440253	1
HNRNPC	chr17_+_16439327_16439414_16439528_16439703_16440185_16440253	1
HNRNPC	chr17_+_16439327_16439414_16439532_16439703_16440185_16440253	1
HNRNPC	chr17_+_16440185_16440253_16441074_16441130_16441368_16442018	1
HNRNPC	chr17_+_16440185_16440253_16441074_16441130_16462833_16462941	1
HNRNPC	chr17_+_18789363_18789435_18790896_18791040_18797579_18797668	1
HNRNPC	chr17_+_18911154_18911251_18917432_18917536_18923914_18923984	1
HNRNPC	chr17_+_19671721_19671956_19673151_19673275_19675496_19675499	1
HNRNPC	chr17_+_19671799_19671956_19673151_19673275_19675558_19675644	1
HNRNPC	chr17_+_19671721_19671956_19673200_19673275_19675496_19675499	1
HNRNPC	chr17_+_19671799_19671956_19673200_19673275_19675558_19675644	1
HNRNPC	chr17_+_19671799_19671956_19673404_19673536_19675558_19675644	1
HNRNPC	chr17_+_19673207_19673275_19673404_19673536_19675558_19675644	1
HNRNPC	chr17_+_21284822_21284969_21296086_21296210_21298413_21298444	1
HNRNPC	chr17_+_21284822_21284969_21296086_21296210_21298413_21298444	1
HNRNPC	chr17_+_27294189_27294435_27297187_27297308_27301788_27301956	1
HNRNPC	chr17_+_27306782_27306882_27307744_27307919_27309100_27309255	1
HNRNPC	chr17_+_32365330_32365487_32366665_32366757_32367772_32368014	1
HNRNPC	chr17_+_35824078_35824198_35833907_35833941_35834566_35834598	1
HNRNPC	chr17_+_35844280_35844368_35844477_35845038_35846906_35847183	1
HNRNPC	chr17_+_35844280_35844368_35844477_35845038_35846906_35847183	1
HNRNPC	chr17_+_38755883_38755990_38760431_38760608_38762411_38762505	1
HNRNPC	chr17_+_39712322_39712448_39713153_39713269_39715286_39715292	1
HNRNPC	chr17_+_39726815_39727003_39727295_39727547_39727689_39728044	1
HNRNPC	chr17_+_41820269_41820461_41820707_41820763_41820947_41821089	1
HNRNPC	chr17_+_42478463_42478589_42478927_42479049_42480667_42480717	1
HNRNPC	chr17_+_42998436_42998471_42998749_42998831_42999933_43000102	1
HNRNPC	chr17_+_43201686_43201780_43202655_43202712_43203681_43203786	1
HNRNPC	chr17_+_44074751_44074770_44074969_44075087_44075310_44075451	1
HNRNPC	chr17_+_44187050_44187109_44187617_44187743_44187907_44188009	1
HNRNPC	chr17_+_44187050_44187109_44187676_44187743_44187907_44188009	1
HNRNPC	chr17_+_44187050_44187109_44187676_44187743_44189022_44189091	1
HNRNPC	chr17_+_46932067_46932199_46935029_46935169_46938599_46938704	1
HNRNPC	chr17_+_47896262_47896293_47897815_47897927_47915312_47915388	1
HNRNPC	chr17_+_50746619_50746702_50748340_50748416_50749219_50749344	1
HNRNPC	chr17_+_50746619_50746702_50748340_50748416_50750501_50750550	1
HNRNPC	chr17_+_50746619_50746702_50748340_50748458_50749219_50749344	1
HNRNPC	chr17_+_50746619_50746702_50748340_50748458_50750501_50750550	1
HNRNPC	chr17_+_51168242_51168343_51169937_51170049_51171487_51171744	1
HNRNPC	chr17_+_51168242_51168343_51169937_51170049_51171487_51171744	1
HNRNPC	chr17_+_55288881_55288983_55296857_55296934_55315227_55315424	1
HNRNPC	chr17_+_59893145_59893325_59893796_59893924_59910562_59910611	1
HNRNPC	chr17_+_59930117_59930174_59930800_59931052_59931622_59931692	1
HNRNPC	chr17_+_67874920_67875020_67875556_67875744_67886128_67886316	1
HNRNPC	chr17_+_67874920_67875020_67886128_67886316_67891844_67891962	1
HNRNPC	chr17_+_67875556_67875744_67886128_67886316_67891844_67891962	1
HNRNPC	chr17_+_68101878_68101959_68102943_68103058_68114422_68114525	1
HNRNPC	chr17_+_68102943_68103058_68106422_68106553_68114422_68114525	1
HNRNPC	chr17_+_68114422_68114525_68115061_68115178_68125390_68125480	1
HNRNPC	chr17_+_75226108_75226157_75228166_75229131_75231340_75231423	1
HNRNPC	chr17_+_75456660_75456751_75457294_75457477_75471800_75471863	1
HNRNPC	chr17_+_75668516_75668625_75671816_75671863_75693440_75693482	1
HNRNPC	chr17_+_76557733_76557857_76558374_76559043_76561288_76561398	1
HNRNPC	chr17_+_77281499_77281554_77294489_77294571_77307141_77307197	1
HNRNPC	chr17_+_77281437_77281554_77294774_77294903_77307141_77307197	1
HNRNPC	chr17_+_77281437_77281554_77294774_77294903_77307141_77307197	1
HNRNPC	chr17_+_77281437_77281554_77294774_77294903_77307141_77307197	1
HNRNPC	chr17_+_78202721_78202751_78204656_78205518_78205946_78206050	1
HNRNPC	chr17_+_78202721_78202751_78204656_78205738_78205946_78206050	1
HNRNPC	chr17_+_78202721_78202751_78204656_78205753_78205946_78206050	1
HNRNPC	chr17_+_78202721_78202751_78204656_78205753_78205946_78206050	1
HNRNPC	chr17_+_78202721_78202751_78204828_78205518_78205946_78206050	1
HNRNPC	chr17_+_78202721_78202751_78204828_78205738_78205946_78206050	1
HNRNPC	chr17_+_78202721_78202751_78204828_78205753_78205946_78206050	1
HNRNPC	chr17_+_78202721_78202751_78204828_78205753_78205946_78206050	1
HNRNPC	chr17_+_78202721_78202751_78205440_78205518_78205946_78206050	1
HNRNPC	chr17_+_78202721_78202751_78205440_78205738_78205946_78206050	1
HNRNPC	chr17_+_78202721_78202751_78205440_78205753_78205946_78206050	1
HNRNPC	chr17_+_78202721_78202751_78205440_78205753_78205946_78206050	1
HNRNPC	chr17_+_78204828_78204900_78205093_78205518_78205946_78206050	1
HNRNPC	chr17_+_78204828_78204900_78205093_78205738_78205946_78206050	1
HNRNPC	chr17_+_78204828_78204900_78205093_78205753_78205946_78206050	1
HNRNPC	chr17_+_78204828_78204900_78205093_78205753_78205946_78206050	1
HNRNPC	chr17_+_78204828_78204900_78205440_78205518_78205946_78206050	1
HNRNPC	chr17_+_78204828_78204900_78205440_78205738_78205946_78206050	1
HNRNPC	chr17_+_78204828_78204900_78205440_78205753_78205946_78206050	1
HNRNPC	chr17_+_78204828_78204900_78205440_78205753_78205946_78206050	1
HNRNPC	chr17_+_78205440_78205518_78205603_78205753_78205946_78206050	1
HNRNPC	chr17_+_78392514_78392665_78396308_78396385_78398252_78398268	1
HNRNPC	chr17_+_82009486_82009567_82009932_82010052_82010802_82010825	1
HNRNPC	chr17_+_82009486_82009567_82009956_82010052_82010802_82010825	1
HNRNPC	chr17_+_82584013_82584188_82585252_82585271_82585904_82586043	1
HNRNPC	chr17_-_778695_778744_780684_780738_782166_782255	1
HNRNPC	chr17_-_1661271_1661406_1661611_1661790_1661906_1662038	1
HNRNPC	chr17_-_2325304_2325420_2329343_2329475_2330515_2330625	1
HNRNPC	chr17_-_5434873_5434966_5435921_5436037_5438123_5438273	1
HNRNPC	chr17_-_5462319_5462546_5463529_5463689_5468571_5468748	1
HNRNPC	chr17_-_5480387_5480582_5481296_5481389_5482809_5482879	1
HNRNPC	chr17_-_6686097_6686338_6687529_6687666_6690779_6690884	1
HNRNPC	chr17_-_6686097_6686338_6687541_6687666_6690779_6690884	1
HNRNPC	chr17_-_6695817_6695941_6701004_6701126_6702970_6703138	1
HNRNPC	chr17_-_16086399_16086442_16087172_16087345_16091863_16091918	1
HNRNPC	chr17_-_16149451_16149517_16151590_16151616_16151946_16151998	1
HNRNPC	chr17_-_16348616_16348685_16349024_16349333_16349931_16349956	1
HNRNPC	chr17_-_16348616_16348685_16349024_16349333_16349931_16349956	1
HNRNPC	chr17_-_16348616_16348685_16349024_16349333_16349931_16349956	1
HNRNPC	chr17_-_16348616_16348685_16349140_16349333_16349931_16349956	1
HNRNPC	chr17_-_17260398_17260474_17261600_17261692_17261966_17262106	1
HNRNPC	chr17_-_19924408_19924517_19931805_19931978_19936286_19936430	1
HNRNPC	chr17_-_28349083_28349162_28350438_28350563_28350766_28350792	1
HNRNPC	chr17_-_28619860_28620015_28620509_28620630_28620988_28621170	1
HNRNPC	chr17_-_36528081_36528202_36530976_36531067_36532527_36532681	1
HNRNPC	chr17_-_38786823_38786920_38792726_38792882_38799266_38799522	1
HNRNPC	chr17_-_38786823_38786920_38792726_38792882_38799266_38799522	1
HNRNPC	chr17_-_39906961_39906987_39908958_39909042_39909756_39909924	1
HNRNPC	chr17_-_40033345_40033456_40034916_40034972_40035117_40035349	1
HNRNPC	chr17_-_42000557_42000570_42003359_42003557_42017340_42017345	1
HNRNPC	chr17_-_42810860_42810928_42811655_42811797_42812231_42812356	1
HNRNPC	chr17_-_42810860_42810928_42811655_42811797_42813948_42813989	1
HNRNPC	chr17_-_44464472_44464544_44467097_44467114_44474829_44474903	1
HNRNPC	chr17_-_45458169_45458439_45468209_45468593_45475100_45475726	1
HNRNPC	chr17_-_47169917_47170042_47171917_47172064_47181562_47181605	1
HNRNPC	chr17_-_57979152_57979313_57979845_57979967_57980603_57980786	1
HNRNPC	chr17_-_59697308_59697978_59698871_59700189_59707371_59707415	1
HNRNPC	chr17_-_59697308_59697978_59698871_59700189_59707371_59707415	1
HNRNPC	chr17_-_59697308_59697978_59698871_59700189_59707371_59707415	1
HNRNPC	chr17_-_59697308_59697978_59698871_59700189_59707371_59707415	1
HNRNPC	chr17_-_59866609_59866749_59874539_59874703_59878103_59878334	1
HNRNPC	chr17_-_59878301_59878334_59880894_59881110_59886083_59886230	1
HNRNPC	chr17_-_59886083_59886230_59890831_59891041_59892697_59892715	1
HNRNPC	chr17_-_59886083_59886230_59890831_59891041_59892697_59892715	1
HNRNPC	chr17_-_61884901_61885005_61887927_61888048_61889786_61889894	1
HNRNPC	chr17_-_61955382_61955567_61955680_61955838_61956339_61956481	1
HNRNPC	chr17_-_62033787_62033984_62035463_62035608_62052537_62052705	1
HNRNPC	chr17_-_64480348_64480389_64481246_64481446_64482919_64482974	1
HNRNPC	chr17_-_64480348_64480389_64481246_64481446_64482919_64482974	1
HNRNPC	chr17_-_64500549_64500773_64501057_64501143_64502010_64502069	1
HNRNPC	chr17_-_64500549_64500773_64501057_64501143_64502010_64502069	1
HNRNPC	chr17_-_64500549_64500773_64501057_64501143_64502010_64502069	1
HNRNPC	chr17_-_64968222_64968381_64970923_64971163_64972534_64972662	1
HNRNPC	chr17_-_64968222_64968381_64970923_64971163_64972534_64972662	1
HNRNPC	chr17_-_66223698_66223774_66226028_66226124_66228020_66228160	1
HNRNPC	chr17_-_66226028_66226124_66228016_66228160_66229316_66229415	1
HNRNPC	chr17_-_66226028_66226124_66228016_66228196_66229316_66229415	1
HNRNPC	chr17_-_66226028_66226124_66228016_66228196_66229316_66229415	1
HNRNPC	chr17_-_66226028_66226124_66228020_66228160_66229316_66229415	1
HNRNPC	chr17_-_66226028_66226124_66228020_66228196_66229316_66229415	1
HNRNPC	chr17_-_66226028_66226124_66228020_66228196_66229316_66229415	1
HNRNPC	chr17_-_66226028_66226124_66228026_66228196_66229316_66229415	1
HNRNPC	chr17_-_66226028_66226124_66228026_66228196_66229316_66229415	1
HNRNPC	chr17_-_75957515_75957566_75973625_75973785_75978534_75978693	1
HNRNPC	chr17_-_75960215_75960375_75973625_75973785_75978534_75978693	1
HNRNPC	chr17_-_76735137_76735158_76735772_76735875_76736154_76736464	1
HNRNPC	chr17_-_78119297_78119392_78120653_78120832_78121013_78121164	1
HNRNPC	chr17_-_81567417_81567533_81567934_81568071_81569016_81569064	1
HNRNPC	chr17_-_81567417_81567533_81567934_81568075_81569016_81569064	1
HNRNPC	chr17_-_81567417_81567533_81567954_81568075_81569016_81569064	1
HNRNPC	chr17_-_81682034_81682149_81683013_81683126_81683536_81683594	1
HNRNPC	chr17_-_82019308_82019381_82019510_82019694_82019858_82019909	1
HNRNPC	chr17_-_82019308_82019381_82019510_82019694_82019858_82019909	1
HNRNPC	chr17_-_82019308_82019381_82019510_82019694_82019858_82019909	1
HNRNPC	chr17_-_82249489_82249602_82249698_82250179_82251379_82251414	1
HNRNPC	chr17_-_82249489_82249602_82249698_82250179_82251379_82251414	1
HNRNPC	chr18_+_671380_671451_671799_671906_672860_672997	1
HNRNPC	chr18_+_2796407_2796521_2800523_2800740_2802528_2802802	1
HNRNPC	chr18_+_3594449_3594484_3596579_3596675_3597176_3597372	1
HNRNPC	chr18_+_5238912_5239049_5240648_5241255_5241699_5241812	1
HNRNPC	chr18_+_5238912_5239049_5240648_5241255_5241699_5241812	1
HNRNPC	chr18_+_5238912_5239049_5240648_5241255_5241699_5241812	1
HNRNPC	chr18_+_7754973_7755284_7755764_7755920_7774149_7774271	1
HNRNPC	chr18_+_11999136_11999187_12008333_12008591_12009883_12009987	1
HNRNPC	chr18_+_12421540_12421629_12422248_12422341_12427041_12427106	1
HNRNPC	chr18_+_31592896_31593026_31595120_31595255_31598568_31598817	1
HNRNPC	chr18_+_31592896_31593026_31595120_31595255_31598568_31598817	1
HNRNPC	chr18_+_35290324_35290391_35291010_35291232_35305976_35306991	1
HNRNPC	chr18_+_58696366_58696487_58698249_58698421_58700441_58700586	1
HNRNPC	chr18_+_58696366_58696487_58698249_58698421_58700441_58700586	1
HNRNPC	chr18_+_59155688_59155807_59157608_59157665_59158632_59158832	1
HNRNPC	chr18_+_80038505_80038617_80042135_80042219_80044212_80044285	1
HNRNPC	chr18_-_2927722_2927811_2928591_2928660_2929065_2929158	1
HNRNPC	chr18_-_9577064_9577191_9583117_9583275_9584515_9584580	1
HNRNPC	chr18_-_31830921_31830989_31832084_31832173_31839312_31839457	1
HNRNPC	chr18_-_62161352_62161385_62162253_62162329_62163531_62163656	1
HNRNPC	chr18_-_62161352_62161385_62162253_62162329_62186844_62186975	1
HNRNPC	chr18_-_79904141_79904183_79930228_79930311_79943329_79943462	1
HNRNPC	chr18_-_79904141_79904183_79933969_79934022_79943329_79943462	1
HNRNPC	chr18_-_79919344_79919400_79930228_79930311_79933969_79934022	1
HNRNPC	chr18_-_79919344_79919400_79930228_79930311_79943329_79943462	1
HNRNPC	chr18_-_79919344_79919400_79933969_79934022_79943329_79943462	1
HNRNPC	chr18_-_79930228_79930311_79933969_79934022_79943329_79943462	1
HNRNPC	chr18_-_79943329_79943462_79949519_79949636_79950724_79950817	1
HNRNPC	chr18_-_79943329_79943462_79949519_79949655_79950724_79950817	1
HNRNPC	chr18_-_79973566_79973856_79977598_79977701_79988240_79988502	1
HNRNPC	chr19_+_4164509_4164640_4166114_4166233_4168351_4168457	1
HNRNPC	chr19_+_8210706_8210862_8241341_8241457_8251044_8251249	1
HNRNPC	chr19_+_8210706_8210862_8241341_8241457_8251076_8251171	1
HNRNPC	chr19_+_8241341_8241457_8250773_8250920_8251076_8251171	1
HNRNPC	chr19_+_12610958_12611082_12612226_12612365_12623700_12623826	1
HNRNPC	chr19_+_18342859_18342911_18348948_18349068_18355895_18356011	1
HNRNPC	chr19_+_18382350_18382447_18382530_18382629_18385917_18386072	1
HNRNPC	chr19_+_34221507_34221738_34226408_34226464_34227365_34227617	1
HNRNPC	chr19_+_34428484_34428570_34430093_34430186_34430576_34430659	1
HNRNPC	chr19_+_36215106_36215196_36218122_36218195_36228748_36228819	1
HNRNPC	chr19_+_36215106_36215196_36218122_36218195_36228748_36228819	1
HNRNPC	chr19_+_36218122_36218195_36225954_36226073_36228748_36228819	1
HNRNPC	chr19_+_36218122_36218195_36225954_36226121_36228748_36228819	1
HNRNPC	chr19_+_37347777_37347872_37359426_37359546_37362109_37362146	1
HNRNPC	chr19_+_44657762_44657910_44658742_44658900_44661292_44661323	1
HNRNPC	chr19_+_44657762_44657910_44658742_44658900_44661292_44661323	1
HNRNPC	chr19_+_44914872_44914949_44916190_44916325_44919173_44919343	1
HNRNPC	chr19_+_44914872_44914949_44916190_44916325_44919173_44919343	1
HNRNPC	chr19_+_44914872_44914949_44916190_44916470_44919173_44919343	1
HNRNPC	chr19_+_44914872_44914949_44916190_44916470_44919173_44919343	1
HNRNPC	chr19_+_44914872_44914949_44916190_44916470_44919173_44919343	1
HNRNPC	chr19_+_46748515_46748665_46748775_46748884_46755412_46755449	1
HNRNPC	chr19_+_48956198_48956333_48960239_48960336_48960810_48960835	1
HNRNPC	chr19_+_49101390_49101471_49102114_49103587_49104634_49104735	1
HNRNPC	chr19_+_49101390_49101471_49102114_49103587_49104634_49104735	1
HNRNPC	chr19_+_49101390_49101471_49102114_49103587_49104634_49104735	1
HNRNPC	chr19_+_49101390_49101471_49102114_49103587_49104634_49104735	1
HNRNPC	chr19_+_49101390_49101471_49102114_49103587_49104634_49104735	1
HNRNPC	chr19_+_49101390_49101471_49102114_49103587_49104634_49104735	1
HNRNPC	chr19_+_49101390_49101471_49102114_49103587_49104634_49104735	1
HNRNPC	chr19_+_49101390_49101471_49102114_49103587_49104634_49104735	1
HNRNPC	chr19_+_49101390_49101471_49102114_49103587_49104634_49104735	1
HNRNPC	chr19_+_49101390_49101471_49102114_49103587_49104634_49104735	1
HNRNPC	chr19_+_49496454_49496471_49497194_49497325_49497520_49497595	1
HNRNPC	chr19_+_49514211_49514486_49521695_49521813_49524507_49524568	1
HNRNPC	chr19_+_49537033_49537205_49538184_49538754_49539119_49539179	1
HNRNPC	chr19_-_5941799_5941835_5957918_5957973_5978061_5978079	1
HNRNPC	chr19_-_5957918_5957973_5976381_5976574_5978061_5978079	1
HNRNPC	chr19_-_5957918_5957973_5976381_5976579_5978061_5978079	1
HNRNPC	chr19_-_8311412_8311595_8316496_8316645_8320857_8320906	1
HNRNPC	chr19_-_10117084_10117188_10118440_10118557_10118668_10118727	1
HNRNPC	chr19_-_12275956_12276082_12293232_12293375_12294692_12294794	1
HNRNPC	chr19_-_19001613_19001674_19003496_19003608_19004168_19004269	1
HNRNPC	chr19_-_23374638_23374764_23388121_23388244_23395325_23395418	1
HNRNPC	chr19_-_46733200_46733236_46733816_46733875_46736823_46736901	1
HNRNPC	chr19_-_46733200_46733236_46736458_46736502_46736823_46736901	1
HNRNPC	chr19_-_52017117_52017359_52017576_52017697_52018008_52018103	1
HNRNPC	chr19_-_56826388_56826463_56827134_56827246_56836018_56836104	1
HNRNPC	chr19_-_56826388_56826463_56827134_56827246_56836018_56836104	1
HNRNPC	chr2_+_3558468_3558998_3559404_3559729_3561317_3561734	1
HNRNPC	chr2_+_3558468_3558998_3559448_3559729_3561317_3561734	1
HNRNPC	chr2_+_11592776_11593126_11594376_11594517_11595251_11595379	1
HNRNPC	chr2_+_11637716_11637916_11638671_11638809_11640291_11642786	1
HNRNPC	chr2_+_11637716_11637916_11638671_11638809_11640291_11642786	1
HNRNPC	chr2_+_17543988_17544187_17546003_17546023_17592070_17592236	1
HNRNPC	chr2_+_24793478_24793501_24793852_24793965_24799675_24799794	1
HNRNPC	chr2_+_27236749_27236830_27237047_27237166_27237379_27237545	1
HNRNPC	chr2_+_30147007_30147062_30148245_30148305_30156628_30156787	1
HNRNPC	chr2_+_30147007_30147062_30148245_30148541_30156628_30156787	1
HNRNPC	chr2_+_32089522_32089605_32098796_32098891_32114638_32114752	1
HNRNPC	chr2_+_32290483_32290636_32292177_32292348_32298234_32298311	1
HNRNPC	chr2_+_32290483_32290636_32292177_32292348_32298234_32298311	1
HNRNPC	chr2_+_38778972_38779118_38779258_38779441_38781517_38781947	1
HNRNPC	chr2_+_42169461_42169636_42187234_42187327_42245505_42245687	1
HNRNPC	chr2_+_47795894_47796063_47798611_47801155_47803420_47803685	1
HNRNPC	chr2_+_47795894_47796063_47798611_47801155_47803420_47803685	1
HNRNPC	chr2_+_58048881_58048967_58058352_58058488_58084089_58084138	1
HNRNPC	chr2_+_61073458_61073551_61074983_61075060_61076920_61077158	1
HNRNPC	chr2_+_64572946_64573068_64579486_64579546_64585422_64585545	1
HNRNPC	chr2_+_64579486_64579546_64581190_64581273_64585422_64585545	1
HNRNPC	chr2_+_71073537_71073594_71075555_71076701_71077558_71077605	1
HNRNPC	chr2_+_71073537_71073594_71075555_71076701_71077558_71077605	1
HNRNPC	chr2_+_71073537_71073594_71075555_71076701_71077558_71077605	1
HNRNPC	chr2_+_71331782_71331865_71348753_71350271_71355719_71355780	1
HNRNPC	chr2_+_71331782_71331865_71348753_71350271_71355719_71355780	1
HNRNPC	chr2_+_71331782_71331875_71348753_71350271_71355719_71355780	1
HNRNPC	chr2_+_71331782_71331875_71348753_71350271_71355719_71355780	1
HNRNPC	chr2_+_73926908_73927052_73946719_73946888_73958146_73958245	1
HNRNPC	chr2_+_73926908_73927052_73946719_73946906_73958146_73958245	1
HNRNPC	chr2_+_74198629_74198742_74201382_74201479_74205705_74205889	1
HNRNPC	chr2_+_74198629_74198742_74201382_74205889_74207704_74207826	1
HNRNPC	chr2_+_74198629_74198742_74201382_74205889_74207704_74207826	1
HNRNPC	chr2_+_74198629_74198742_74201382_74205889_74207704_74207826	1
HNRNPC	chr2_+_74198629_74198742_74201382_74205889_74207704_74207826	1
HNRNPC	chr2_+_74198629_74198742_74201382_74205889_74207704_74207826	1
HNRNPC	chr2_+_74198629_74198742_74201382_74205889_74207704_74207826	1
HNRNPC	chr2_+_74198629_74198742_74201382_74205889_74207704_74207826	1
HNRNPC	chr2_+_74198629_74198742_74201382_74205889_74207704_74207826	1
HNRNPC	chr2_+_74198629_74198742_74201382_74205889_74207704_74207826	1
HNRNPC	chr2_+_74198629_74198742_74201382_74205889_74207704_74207826	1
HNRNPC	chr2_+_74198629_74198742_74201382_74205889_74207704_74207826	1
HNRNPC	chr2_+_74198629_74198742_74201382_74205889_74207704_74207826	1
HNRNPC	chr2_+_74198629_74198742_74201382_74205889_74207704_74207826	1
HNRNPC	chr2_+_74198629_74198742_74201382_74205889_74207704_74207826	1
HNRNPC	chr2_+_74198629_74198742_74201382_74205889_74207704_74207826	1
HNRNPC	chr2_+_74198629_74198742_74205705_74205889_74207704_74207826	1
HNRNPC	chr2_+_74201400_74201479_74205705_74205889_74207704_74207826	1
HNRNPC	chr2_+_75524068_75524151_75540739_75540870_75541738_75542706	1
HNRNPC	chr2_+_85577593_85577649_85579009_85579167_85581576_85581702	1
HNRNPC	chr2_+_86456983_86457071_86460779_86460831_86464053_86464216	1
HNRNPC	chr2_+_98610775_98610895_98616207_98616346_98616432_98616533	1
HNRNPC	chr2_+_98616207_98616346_98616432_98616533_98618168_98618512	1
HNRNPC	chr2_+_101859736_101859864_101863821_101864051_101864930_101865003	1
HNRNPC	chr2_+_101859736_101859864_101863821_101864051_101864930_101865003	1
HNRNPC	chr2_+_101859736_101859864_101863827_101864051_101864930_101865003	1
HNRNPC	chr2_+_101859736_101859864_101863827_101864051_101864930_101865003	1
HNRNPC	chr2_+_101860825_101860986_101863821_101864051_101864930_101865003	1
HNRNPC	chr2_+_101860825_101860986_101863821_101864051_101864930_101865003	1
HNRNPC	chr2_+_101860825_101860986_101863827_101864051_101864930_101865003	1
HNRNPC	chr2_+_101860825_101860986_101863827_101864051_101864930_101865003	1
HNRNPC	chr2_+_108856928_108856970_108873451_108873589_108876088_108876576	1
HNRNPC	chr2_+_108856928_108856970_108873451_108873589_108876088_108876576	1
HNRNPC	chr2_+_112081057_112081118_112081335_112081518_112086005_112086104	1
HNRNPC	chr2_+_112542465_112542671_112545831_112545922_112547012_112547176	1
HNRNPC	chr2_+_112542465_112542671_112545831_112545922_112547012_112547176	1
HNRNPC	chr2_+_118088474_118088541_118096419_118096800_118103197_118103321	1
HNRNPC	chr2_+_118088474_118088541_118096419_118096800_118103197_118103321	1
HNRNPC	chr2_+_118088474_118088541_118096419_118096800_118103197_118103321	1
HNRNPC	chr2_+_118088474_118088541_118096419_118096800_118103197_118103321	1
HNRNPC	chr2_+_118088474_118088541_118096419_118096800_118103197_118103321	1
